# Odd core "extended family" distance groups

The numbers here are grouped by their odd-to-odd Collatz stopping distance.
Every n is represented by a group of 7 lines that forms a small tree.
The "children" of n are defined as the 2-adic odd cores of the even neighbors, n-1 and n+1.
They have their own children in turn, and for every n this small hierarchy is shown.
When reading the tables, n is the center row in each group of seven lines.

oc,k,dist,base3,base2,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31,m37,m41,m43,m47,m53,m59,m61,m67,m71

# Distance 65:

217,1,7,22001,11011001,1,2,0,8,9,13,8,10,14,0,32,12,2,29,5,40,34,16,4 # oc(oc(869+1)-1)
435,1,7,121010,110110011,0,0,1,6,6,10,17,21,0,1,28,25,5,12,11,22,8,33,9 # oc(869+1)
109,2,41,11001,1101101,1,4,4,10,5,7,14,17,22,16,35,27,23,15,3,50,48,42,38 # oc(oc(869+1)+1)

109,2,41,11001,1101101,1,4,4,10,5,7,14,17,22,16,35,27,23,15,3,50,48,42,38 # oc(oc(875-1)-1)
437,1,41,121012,110110101,2,2,3,8,8,12,0,0,2,3,30,27,7,14,13,24,10,35,11 # oc(875-1)
219,1,17,22010,11011011,0,4,2,10,11,15,10,12,16,2,34,14,4,31,7,42,36,18,6 # oc(oc(875-1)+1)
875,0,7,1012102,1101101011,2,0,0,6,4,8,1,1,5,7,24,14,15,29,27,49,21,4,23 # 875 -> 1313
109,1,41,11001,1101101,1,4,4,10,5,7,14,17,22,16,35,27,23,15,3,50,48,42,38 # oc(oc(875+1)-1)
219,2,17,22010,11011011,0,4,2,10,11,15,10,12,16,2,34,14,4,31,7,42,36,18,6 # oc(875+1)
55,2,41,2001,110111,1,0,6,0,3,4,17,9,26,24,18,14,12,8,2,55,55,55,55 # oc(oc(875+1)+1)

55,3,41,2001,110111,1,0,6,0,3,4,17,9,26,24,18,14,12,8,2,55,55,55,55 # oc(oc(883-1)-1)
441,1,7,121100,110111001,0,1,0,1,12,16,4,4,6,7,34,31,11,18,17,28,14,39,15 # oc(883-1)
221,1,41,22012,11011101,2,1,4,1,0,0,12,14,18,4,36,16,6,33,9,44,38,20,8 # oc(oc(883-1)+1)
883,0,7,1012201,1101110011,1,3,1,3,12,16,9,9,13,15,32,22,23,37,35,57,29,12,31 # 883 -> 1325
55,2,41,2001,110111,1,0,6,0,3,4,17,9,26,24,18,14,12,8,2,55,55,55,55 # oc(oc(883+1)-1)
221,2,41,22012,11011101,2,1,4,1,0,0,12,14,18,4,36,16,6,33,9,44,38,20,8 # oc(883+1)
111,1,24,11010,1101111,0,1,6,1,7,9,16,19,24,18,0,29,25,17,5,52,50,44,40 # oc(oc(883+1)+1)

237,1,10,22210,11101101,0,2,6,6,3,16,9,7,5,20,15,32,22,2,25,1,54,36,24 # oc(oc(951-1)-1)
475,1,7,122121,111011011,1,0,6,2,7,16,0,15,11,10,31,24,2,5,51,3,48,6,49 # oc(951-1)
119,2,10,11102,1110111,2,4,0,9,2,0,5,4,3,26,8,37,33,25,13,1,58,52,48 # oc(oc(951-1)+1)
951,0,7,1022020,1110110111,0,1,6,5,2,16,1,8,23,21,26,8,5,11,50,7,36,13,28 # 951 -> 1427
59,1,10,2012,111011,2,4,3,4,7,8,2,13,1,28,22,18,16,12,6,0,59,59,59 # oc(oc(951+1)-1)
119,3,10,11102,1110111,2,4,0,9,2,0,5,4,3,26,8,37,33,25,13,1,58,52,48 # oc(951+1)
15,3,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(951+1)+1)

59,1,10,2012,111011,2,4,3,4,7,8,2,13,1,28,22,18,16,12,6,0,59,59,59 # oc(oc(953-1)-1)
119,3,10,11102,1110111,2,4,0,9,2,0,5,4,3,26,8,37,33,25,13,1,58,52,48 # oc(953-1)
15,3,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(953-1)+1)
953,0,7,1022022,1110111001,2,3,1,7,4,1,3,10,25,23,28,10,7,13,52,9,38,15,30 # 953 -> 715
119,2,10,11102,1110111,2,4,0,9,2,0,5,4,3,26,8,37,33,25,13,1,58,52,48 # oc(oc(953+1)-1)
477,1,10,122200,111011101,0,2,1,4,9,1,2,17,13,12,33,26,4,7,0,5,50,8,51 # oc(953+1)
239,1,17,22212,11101111,2,4,1,8,5,1,11,9,7,22,17,34,24,4,27,3,56,38,26 # oc(oc(953+1)+1)

119,2,10,11102,1110111,2,4,0,9,2,0,5,4,3,26,8,37,33,25,13,1,58,52,48 # oc(oc(955-1)-1)
477,1,10,122200,111011101,0,2,1,4,9,1,2,17,13,12,33,26,4,7,0,5,50,8,51 # oc(955-1)
239,1,17,22212,11101111,2,4,1,8,5,1,11,9,7,22,17,34,24,4,27,3,56,38,26 # oc(oc(955-1)+1)
955,0,7,1022101,1110111011,1,0,3,9,6,3,5,12,27,25,30,12,9,15,1,11,40,17,32 # 955 -> 1433
119,1,10,11102,1110111,2,4,0,9,2,0,5,4,3,26,8,37,33,25,13,1,58,52,48 # oc(oc(955+1)-1)
239,2,17,22212,11101111,2,4,1,8,5,1,11,9,7,22,17,34,24,4,27,3,56,38,26 # oc(955+1)
15,4,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(955+1)+1)


# Distance 6:

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 # oc(oc(9-1)-1)
1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(9-1)
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(9-1)+1)
9,0,6,100,1001,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 # 9 -> 7
1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(9+1)-1)
5,1,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(9+1)
3,1,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(9+1)+1)

1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(19-1)-1)
9,1,6,100,1001,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 # oc(19-1)
5,1,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(19-1)+1)
19,0,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # 19 -> 29
1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(19+1)-1)
5,2,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(19+1)
3,1,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(19+1)+1)

1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(37-1)-1)
9,2,6,100,1001,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 # oc(37-1)
5,1,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(37-1)+1)
37,0,6,1101,100101,1,2,2,4,11,3,18,14,8,6,0,37,37,37,37,37,37,37,37 # 37 -> 7
9,1,6,100,1001,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 # oc(oc(37+1)-1)
19,1,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(37+1)
5,2,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(37+1)+1)

9,1,6,100,1001,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 # oc(oc(77-1)-1)
19,2,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(77-1)
5,2,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(77-1)+1)
77,0,6,2212,1001101,2,2,0,0,12,9,1,8,19,15,3,36,34,30,24,18,16,10,6 # 77 -> 29
19,1,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(oc(77+1)-1)
39,1,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(77+1)
5,3,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(77+1)+1)

1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(81-1)-1)
5,4,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(81-1)
3,1,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(81-1)+1)
81,0,6,10000,1010001,0,1,4,4,3,13,5,12,23,19,7,40,38,34,28,22,20,14,10 # 81 -> 61
5,3,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(81+1)-1)
41,1,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(81+1)
21,1,1,210,10101,0,1,0,10,8,4,2,21,21,21,21,21,21,21,21,21,21,21,21 # oc(oc(81+1)+1)

9,2,6,100,1001,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 # oc(oc(149-1)-1)
37,2,6,1101,100101,1,2,2,4,11,3,18,14,8,6,0,37,37,37,37,37,37,37,37 # oc(149-1)
19,1,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(oc(149-1)+1)
149,0,6,12112,10010101,2,4,2,6,6,13,16,11,4,25,1,26,20,8,43,31,27,15,7 # 149 -> 7
37,1,6,1101,100101,1,2,2,4,11,3,18,14,8,6,0,37,37,37,37,37,37,37,37 # oc(oc(149+1)-1)
75,1,3,2210,1001011,0,0,5,9,10,7,18,6,17,13,1,34,32,28,22,16,14,8,4 # oc(149+1)
19,2,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(oc(149+1)+1)

5,4,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(163-1)-1)
81,1,6,10000,1010001,0,1,4,4,3,13,5,12,23,19,7,40,38,34,28,22,20,14,10 # oc(163-1)
41,1,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(oc(163-1)+1)
163,0,6,20001,10100011,1,3,2,9,7,10,11,2,18,8,15,40,34,22,4,45,41,29,21 # 163 -> 245
5,3,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(163+1)-1)
41,2,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(163+1)
21,1,1,210,10101,0,1,0,10,8,4,2,21,21,21,21,21,21,21,21,21,21,21,21 # oc(oc(163+1)+1)

19,2,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(oc(309-1)-1)
77,2,6,2212,1001101,2,2,0,0,12,9,1,8,19,15,3,36,34,30,24,18,16,10,6 # oc(309-1)
39,1,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(oc(309-1)+1)
309,0,6,102110,100110101,0,4,1,1,10,3,5,10,19,30,13,22,8,27,44,14,4,41,25 # 309 -> 29
77,1,6,2212,1001101,2,2,0,0,12,9,1,8,19,15,3,36,34,30,24,18,16,10,6 # oc(oc(309+1)-1)
155,1,30,12202,10011011,2,0,1,1,12,2,3,17,10,0,7,32,26,14,49,37,33,21,13 # oc(309+1)
39,2,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(oc(309+1)+1)

1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(321-1)-1)
5,6,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(321-1)
3,1,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(321-1)+1)
321,0,6,102220,101000001,0,1,6,2,9,15,17,22,2,11,25,34,20,39,3,26,16,53,37 # 321 -> 241
5,5,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(321+1)-1)
161,1,35,12222,10100001,2,1,0,7,5,8,9,0,16,6,13,38,32,20,2,43,39,27,19 # oc(321+1)
81,1,6,10000,1010001,0,1,4,4,3,13,5,12,23,19,7,40,38,34,28,22,20,14,10 # oc(oc(321+1)+1)

5,4,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(325-1)-1)
81,2,6,10000,1010001,0,1,4,4,3,13,5,12,23,19,7,40,38,34,28,22,20,14,10 # oc(325-1)
41,1,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(oc(325-1)+1)
325,0,6,110001,101000101,1,0,3,6,0,2,2,3,6,15,29,38,24,43,7,30,20,57,41 # 325 -> 61
81,1,6,10000,1010001,0,1,4,4,3,13,5,12,23,19,7,40,38,34,28,22,20,14,10 # oc(oc(325+1)-1)
163,1,6,20001,10100011,1,3,2,9,7,10,11,2,18,8,15,40,34,22,4,45,41,29,21 # oc(325+1)
41,2,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(oc(325+1)+1)

41,2,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(oc(331-1)-1)
165,1,40,20010,10100101,0,0,4,0,9,12,13,4,20,10,17,1,36,24,6,47,43,31,23 # oc(331-1)
83,1,40,10002,1010011,2,3,6,6,5,15,7,14,25,21,9,1,40,36,30,24,22,16,12 # oc(oc(331-1)+1)
331,0,6,110021,101001011,1,1,2,1,6,8,8,9,12,21,35,3,30,2,13,36,26,63,47 # 331 -> 497
41,1,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(oc(331+1)-1)
83,2,40,10002,1010011,2,3,6,6,5,15,7,14,25,21,9,1,40,36,30,24,22,16,12 # oc(331+1)
21,2,1,210,10101,0,1,0,10,8,4,2,21,21,21,21,21,21,21,21,21,21,21,21 # oc(oc(331+1)+1)

37,2,6,1101,100101,1,2,2,4,11,3,18,14,8,6,0,37,37,37,37,37,37,37,37 # oc(oc(597-1)-1)
149,2,6,12112,10010101,2,4,2,6,6,13,16,11,4,25,1,26,20,8,43,31,27,15,7 # oc(597-1)
75,1,3,2210,1001011,0,0,5,9,10,7,18,6,17,13,1,34,32,28,22,16,14,8,4 # oc(oc(597-1)+1)
597,0,6,211010,1001010101,0,2,2,3,12,2,8,22,17,8,5,23,38,33,14,7,48,61,29 # 597 -> 7
149,1,6,12112,10010101,2,4,2,6,6,13,16,11,4,25,1,26,20,8,43,31,27,15,7 # oc(oc(597+1)-1)
299,1,42,102002,100101011,2,4,5,2,0,10,14,0,9,20,3,12,41,17,34,4,55,31,15 # oc(597+1)
75,2,3,2210,1001011,0,0,5,9,10,7,18,6,17,13,1,34,32,28,22,16,14,8,4 # oc(oc(597+1)+1)

19,1,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(oc(625-1)-1)
39,4,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(625-1)
5,3,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(625-1)+1)
625,0,6,212011,1001110001,1,0,2,9,1,13,17,4,16,5,33,10,23,14,42,35,15,22,57 # 625 -> 469
39,3,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(oc(625+1)-1)
313,1,47,102121,100111001,1,3,5,5,1,7,9,14,23,3,17,26,12,31,48,18,8,45,29 # oc(625+1)
157,1,11,12211,10011101,1,2,3,3,1,4,5,19,12,2,9,34,28,16,51,39,35,23,15 # oc(oc(625+1)+1)

5,6,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(643-1)-1)
321,1,6,102220,101000001,0,1,6,2,9,15,17,22,2,11,25,34,20,39,3,26,16,53,37 # oc(643-1)
161,1,35,12222,10100001,2,1,0,7,5,8,9,0,16,6,13,38,32,20,2,43,39,27,19 # oc(oc(643-1)+1)
643,0,6,212211,1010000011,1,3,6,5,6,14,16,22,5,23,14,28,41,32,7,53,33,40,4 # 643 -> 965
5,5,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(643+1)-1)
161,2,35,12222,10100001,2,1,0,7,5,8,9,0,16,6,13,38,32,20,2,43,39,27,19 # oc(643+1)
81,1,6,10000,1010001,0,1,4,4,3,13,5,12,23,19,7,40,38,34,28,22,20,14,10 # oc(oc(643+1)+1)

81,1,6,10000,1010001,0,1,4,4,3,13,5,12,23,19,7,40,38,34,28,22,20,14,10 # oc(oc(653-1)-1)
163,2,6,20001,10100011,1,3,2,9,7,10,11,2,18,8,15,40,34,22,4,45,41,29,21 # oc(653-1)
41,2,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(oc(653-1)+1)
653,0,6,220012,1010001101,2,3,2,4,3,7,7,9,15,2,24,38,8,42,17,4,43,50,14 # 653 -> 245
163,1,6,20001,10100011,1,3,2,9,7,10,11,2,18,8,15,40,34,22,4,45,41,29,21 # oc(oc(653+1)-1)
327,1,52,110010,101000111,0,2,5,8,2,4,4,5,8,17,31,40,26,45,9,32,22,59,43 # oc(653+1)
41,3,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(oc(653+1)+1)

165,1,40,20010,10100101,0,0,4,0,9,12,13,4,20,10,17,1,36,24,6,47,43,31,23 # oc(oc(663-1)-1)
331,1,6,110021,101001011,1,1,2,1,6,8,8,9,12,21,35,3,30,2,13,36,26,63,47 # oc(663-1)
83,2,40,10002,1010011,2,3,6,6,5,15,7,14,25,21,9,1,40,36,30,24,22,16,12 # oc(oc(663-1)+1)
663,0,6,220120,1010010111,0,3,5,3,0,0,17,19,25,12,34,7,18,5,27,14,53,60,24 # 663 -> 995
41,1,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41 # oc(oc(663+1)-1)
83,3,40,10002,1010011,2,3,6,6,5,15,7,14,25,21,9,1,40,36,30,24,22,16,12 # oc(663+1)
21,2,1,210,10101,0,1,0,10,8,4,2,21,21,21,21,21,21,21,21,21,21,21,21 # oc(oc(663+1)+1)

11,3,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(713-1)-1)
89,3,9,10022,1011001,2,4,5,1,11,4,13,20,2,27,15,7,3,42,36,30,28,22,18 # oc(713-1)
45,1,4,1200,101101,0,0,3,1,6,11,7,22,16,14,8,4,2,45,45,45,45,45,45 # oc(oc(713-1)+1)
713,0,6,222102,1011001001,2,3,6,9,11,16,10,0,17,0,10,16,25,8,24,5,42,43,3 # 713 -> 535
89,2,9,10022,1011001,2,4,5,1,11,4,13,20,2,27,15,7,3,42,36,30,28,22,18 # oc(oc(713+1)-1)
357,1,9,111020,101100101,0,2,0,5,6,0,15,12,9,16,24,29,13,28,39,3,52,22,2 # oc(713+1)
179,1,9,20122,10110011,2,4,4,3,10,9,8,18,5,24,31,15,7,38,20,2,57,45,37 # oc(oc(713+1)+1)

89,2,9,10022,1011001,2,4,5,1,11,4,13,20,2,27,15,7,3,42,36,30,28,22,18 # oc(oc(715-1)-1)
357,1,9,111020,101100101,0,2,0,5,6,0,15,12,9,16,24,29,13,28,39,3,52,22,2 # oc(715-1)
179,1,9,20122,10110011,2,4,4,3,10,9,8,18,5,24,31,15,7,38,20,2,57,45,37 # oc(oc(715-1)+1)
715,0,6,222111,1011001011,1,0,1,0,0,1,12,2,19,2,12,18,27,10,26,7,44,45,5 # 715 -> 1073
89,1,9,10022,1011001,2,4,5,1,11,4,13,20,2,27,15,7,3,42,36,30,28,22,18 # oc(oc(715+1)-1)
179,2,9,20122,10110011,2,4,4,3,10,9,8,18,5,24,31,15,7,38,20,2,57,45,37 # oc(715+1)
45,2,4,1200,101101,0,0,3,1,6,11,7,22,16,14,8,4,2,45,45,45,45,45,45 # oc(oc(715+1)+1)


# Distance 5:

1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(7-1)-1)
3,1,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(7-1)
1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(7-1)+1)
7,0,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # 7 -> 11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 # oc(oc(7+1)-1)
1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(7+1)
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(7+1)+1)

3,1,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(15-1)-1)
7,1,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(15-1)
1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(15-1)+1)
15,0,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # 15 -> 23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 # oc(oc(15+1)-1)
1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(15+1)
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(15+1)+1)

3,1,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(29-1)-1)
7,2,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(29-1)
1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(29-1)+1)
29,0,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29 # 29 -> 11
7,1,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(oc(29+1)-1)
15,1,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(29+1)
1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(29+1)+1)

7,1,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(oc(61-1)-1)
15,2,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(61-1)
1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(61-1)+1)
61,0,5,2021,111101,1,1,5,6,9,10,4,15,3,30,24,20,18,14,8,2,0,61,61 # 61 -> 23
15,1,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(61+1)-1)
31,1,39,1011,11111,1,1,3,9,5,14,12,8,2,0,31,31,31,31,31,31,31,31,31 # oc(61+1)
1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(61+1)+1)

7,2,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(oc(117-1)-1)
29,2,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29 # oc(117-1)
15,1,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(117-1)+1)
117,0,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46 # 117 -> 11
29,1,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29 # oc(oc(117+1)-1)
59,1,10,2012,111011,2,4,3,4,7,8,2,13,1,28,22,18,16,12,6,0,59,59,59 # oc(117+1)
15,2,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(117+1)+1)

7,1,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(oc(241-1)-1)
15,4,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(241-1)
1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(241-1)+1)
241,0,5,22221,11110001,1,1,3,10,7,3,13,11,9,24,19,36,26,6,29,5,58,40,28 # 241 -> 181
15,3,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(241+1)-1)
121,1,34,11111,1111001,1,1,2,0,4,2,7,6,5,28,10,39,35,27,15,3,60,54,50 # oc(241+1)
61,1,5,2021,111101,1,1,5,6,9,10,4,15,3,30,24,20,18,14,8,2,0,61,61 # oc(oc(241+1)+1)

15,2,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(245-1)-1)
61,2,5,2021,111101,1,1,5,6,9,10,4,15,3,30,24,20,18,14,8,2,0,61,61 # oc(245-1)
31,1,39,1011,11111,1,1,3,9,5,14,12,8,2,0,31,31,31,31,31,31,31,31,31 # oc(oc(245-1)+1)
245,0,5,100002,11110101,2,0,0,3,11,7,17,15,13,28,23,40,30,10,33,9,1,44,32 # 245 -> 23
61,1,5,2021,111101,1,1,5,6,9,10,4,15,3,30,24,20,18,14,8,2,0,61,61 # oc(oc(245+1)-1)
123,1,15,11120,1111011,0,3,4,2,6,4,9,8,7,30,12,0,37,29,17,5,1,56,52 # oc(245+1)
31,2,39,1011,11111,1,1,3,9,5,14,12,8,2,0,31,31,31,31,31,31,31,31,31 # oc(oc(245+1)+1)

33,2,8,1020,100001,0,3,5,0,7,16,14,10,4,2,33,33,33,33,33,33,33,33,33 # oc(oc(267-1)-1)
133,1,8,11221,10000101,1,3,0,1,3,14,0,18,17,9,22,10,4,39,27,15,11,66,62 # oc(267-1)
67,1,8,2111,1000011,1,2,4,1,2,16,10,21,9,5,30,26,24,20,14,8,6,0,67 # oc(oc(267-1)+1)
267,0,5,100220,100001011,0,2,1,3,7,12,1,14,6,19,8,21,9,32,2,31,23,66,54 # 267 -> 401
33,1,8,1020,100001,0,3,5,0,7,16,14,10,4,2,33,33,33,33,33,33,33,33,33 # oc(oc(267+1)-1)
67,2,8,2111,1000011,1,2,4,1,2,16,10,21,9,5,30,26,24,20,14,8,6,0,67 # oc(267+1)
17,2,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(oc(267+1)+1)

